,Date,SDGE,year,month,day,hour,weekday,season,holiday,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed
14892,2020-09-12 12:00:00,2054.8204235839844,2020,9,12,12,Saturday,summer,0,78.0,64.0,13.0
14893,2020-09-12 13:00:00,1956.2224115668405,2020,9,12,13,Saturday,summer,0,79.0,60.0,11.0
14894,2020-09-12 14:00:00,1895.9191197374132,2020,9,12,14,Saturday,summer,0,78.0,62.0,10.0
14895,2020-09-12 15:00:00,1872.465691596137,2020,9,12,15,Saturday,summer,0,77.0,66.0,9.0
14896,2020-09-12 16:00:00,1886.52584757487,2020,9,12,16,Saturday,summer,0,76.5,67.0,8.0
14897,2020-09-12 17:00:00,2012.4862036132813,2020,9,12,17,Saturday,summer,0,73.0,79.0,6.0
14898,2020-09-12 18:00:00,1928.3806936306423,2020,9,12,18,Saturday,summer,0,72.0,82.0,5.0
14899,2020-09-12 19:00:00,1948.786229654948,2020,9,12,19,Saturday,summer,0,71.0,81.0,5.0
14900,2020-09-12 20:00:00,2182.9910739474826,2020,9,12,20,Saturday,summer,0,70.0,84.0,5.0
14901,2020-09-12 21:00:00,1959.4282432725695,2020,9,12,21,Saturday,summer,0,70.0,84.0,3.0
14902,2020-09-12 22:00:00,1914.3095893012153,2020,9,12,22,Saturday,summer,0,70.0,82.5,1.5
14903,2020-09-12 23:00:00,2401.2718912760415,2020,9,12,23,Saturday,summer,0,67.64172153966825,84.2321766257802,0.0
14904,2020-09-13 00:00:00,2248.5148139105904,2020,9,13,0,Sunday,summer,0,67.0,84.0,0.0
14905,2020-09-13 01:00:00,2458.0494623480904,2020,9,13,1,Sunday,summer,0,66.0,84.0,0.0
14906,2020-09-13 02:00:00,2656.0270965763616,2020,9,13,2,Sunday,summer,0,66.0,84.0,0.0
14907,2020-09-13 03:00:00,2801.9138997395835,2020,9,13,3,Sunday,summer,0,66.0,84.0,0.0
14908,2020-09-13 04:00:00,2898.3562887912326,2020,9,13,4,Sunday,summer,0,66.0,83.5,0.0
14909,2020-09-13 05:00:00,2875.2063061523436,2020,9,13,5,Sunday,summer,0,68.0,84.0,0.0
14910,2020-09-13 06:00:00,2856.982095811632,2020,9,13,6,Sunday,summer,0,69.0,81.0,3.0
14911,2020-09-13 07:00:00,2706.715180392795,2020,9,13,7,Sunday,summer,0,71.0,76.0,3.0
14912,2020-09-13 08:00:00,2550.69949734158,2020,9,13,8,Sunday,summer,0,73.0,71.0,5.0
14913,2020-09-13 09:00:00,2212.7263780381945,2020,9,13,9,Sunday,summer,0,74.0,69.0,6.0
14914,2020-09-13 10:00:00,2041.554951578776,2020,9,13,10,Sunday,summer,0,75.0,66.5,7.0
14915,2020-09-13 11:00:00,1947.9077025010852,2020,9,13,11,Sunday,summer,0,77.0,60.0,10.0
14916,2020-09-13 12:00:00,2065.0138958062066,2020,9,13,12,Sunday,summer,0,77.0,62.0,11.0
14917,2020-09-13 13:00:00,1961.888611111111,2020,9,13,13,Sunday,summer,0,77.0,64.0,13.0
14918,2020-09-13 14:00:00,1900.9654414876304,2020,9,13,14,Sunday,summer,0,76.0,67.0,7.0
14919,2020-09-13 15:00:00,1872.7803930664063,2020,9,13,15,Sunday,summer,0,75.0,69.0,6.0
14920,2020-09-13 16:00:00,1890.5857933213977,2020,9,13,16,Sunday,summer,0,74.5,70.0,6.5
14921,2020-09-13 17:00:00,2198.5491764322915,2020,9,13,17,Sunday,summer,0,72.0,76.0,3.0
14922,2020-09-13 18:00:00,1955.808828938802,2020,9,13,18,Sunday,summer,0,71.0,79.0,5.0
14923,2020-09-13 19:00:00,1963.308608262804,2020,9,13,19,Sunday,summer,0,70.0,82.0,5.0
14924,2020-09-13 20:00:00,1929.4397837999131,2020,9,13,20,Sunday,summer,0,70.0,82.0,3.0
14925,2020-09-13 21:00:00,1909.225366889106,2020,9,13,21,Sunday,summer,0,68.0,84.0,0.0
14926,2020-09-13 22:00:00,1922.1531799316408,2020,9,13,22,Sunday,summer,0,68.0,83.5,0.0
14927,2020-09-13 23:00:00,2902.432180718316,2020,9,13,23,Sunday,summer,0,66.64236968449012,85.0533354726097,0.0
14928,2020-09-14 00:00:00,2390.6434781901044,2020,9,14,0,Monday,summer,0,66.0,87.0,0.0
14929,2020-09-14 01:00:00,2646.823189561632,2020,9,14,1,Monday,summer,0,66.0,84.0,0.0
14930,2020-09-14 02:00:00,2909.162080078125,2020,9,14,2,Monday,summer,0,65.5,85.5,0.0
14931,2020-09-14 03:00:00,3112.0276708984375,2020,9,14,3,Monday,summer,0,65.0,87.0,0.0
14932,2020-09-14 04:00:00,3219.761460232205,2020,9,14,4,Monday,summer,0,64.75,87.25,0.0
14933,2020-09-14 05:00:00,3252.339310167101,2020,9,14,5,Monday,summer,0,64.5,88.5,0.0
14934,2020-09-14 06:00:00,3366.4568573676215,2020,9,14,6,Monday,summer,0,66.0,90.0,0.0
14935,2020-09-14 07:00:00,3287.493718532986,2020,9,14,7,Monday,summer,0,70.0,82.5,6.5
14936,2020-09-14 08:00:00,3150.460919596354,2020,9,14,8,Monday,summer,0,75.0,64.0,3.0
14937,2020-09-14 09:00:00,2645.8644710286458,2020,9,14,9,Monday,summer,0,76.0,62.0,10.0
14938,2020-09-14 10:00:00,2150.5184830729168,2020,9,14,10,Monday,summer,0,76.0,64.5,10.0
14939,2020-09-14 11:00:00,2323.7906388346355,2020,9,14,11,Monday,summer,0,79.0,54.0,11.0
14940,2020-09-14 12:00:00,2255.1275610351563,2020,9,14,12,Monday,summer,0,78.0,60.0,11.0
14941,2020-09-14 13:00:00,2300.363179796007,2020,9,14,13,Monday,summer,0,80.0,58.0,10.0
14942,2020-09-14 14:00:00,2280.7422623697917,2020,9,14,14,Monday,summer,0,79.0,57.0,8.0
14943,2020-09-14 15:00:00,2224.2848375108506,2020,9,14,15,Monday,summer,0,78.0,62.0,7.0
14944,2020-09-14 16:00:00,2168.0602563476564,2020,9,14,16,Monday,summer,0,77.0,66.0,7.5
14945,2020-09-14 17:00:00,2026.9135073513455,2020,9,14,17,Monday,summer,0,73.0,79.0,7.0
14946,2020-09-14 18:00:00,1930.1186874728733,2020,9,14,18,Monday,summer,0,72.0,82.0,6.0
14947,2020-09-14 19:00:00,1915.6290691460504,2020,9,14,19,Monday,summer,0,71.0,84.0,3.0
14948,2020-09-14 20:00:00,1967.1927920193143,2020,9,14,20,Monday,summer,0,71.0,84.0,0.0
14949,2020-09-14 21:00:00,2042.4468629286025,2020,9,14,21,Monday,summer,0,70.0,84.0,3.0
14950,2020-09-14 22:00:00,2465.413871799045,2020,9,14,22,Monday,summer,0,70.0,83.5,1.5
14951,2020-09-14 23:00:00,3110.065673014323,2020,9,14,23,Monday,summer,0,68.37632257328615,84.72886864397032,0.0
14952,2020-09-15 00:00:00,3467.191606987847,2020,9,15,0,Tuesday,summer,0,67.0,87.0,0.0
14953,2020-09-15 01:00:00,3503.7081366644966,2020,9,15,1,Tuesday,summer,0,67.0,87.0,0.0
14954,2020-09-15 02:00:00,3358.185883517795,2020,9,15,2,Tuesday,summer,0,66.0,87.0,0.0
14955,2020-09-15 03:00:00,2881.2956925498343,2020,9,15,3,Tuesday,summer,0,65.0,87.0,0.0
14956,2020-09-15 04:00:00,3161.16772922092,2020,9,15,4,Tuesday,summer,0,64.5,87.5,0.0
14957,2020-09-15 05:00:00,2931.0210370551217,2020,9,15,5,Tuesday,summer,0,64.0,87.0,0.0
14958,2020-09-15 06:00:00,2647.016107855902,2020,9,15,6,Tuesday,summer,0,68.0,84.0,0.0
14959,2020-09-15 07:00:00,2391.758743489583,2020,9,15,7,Tuesday,summer,0,73.0,71.0,0.0
14960,2020-09-15 08:00:00,3327.7671940104165,2020,9,15,8,Tuesday,summer,0,78.0,56.0,0.0
14961,2020-09-15 09:00:00,2646.389970431858,2020,9,15,9,Tuesday,summer,0,78.0,60.0,8.0
14962,2020-09-15 10:00:00,3309.3485324435765,2020,9,15,10,Tuesday,summer,0,79.0,60.0,9.0
14963,2020-09-15 11:00:00,2358.473384331597,2020,9,15,11,Tuesday,summer,0,80.0,58.0,13.0
14964,2020-09-15 12:00:00,2106.258558213976,2020,9,15,12,Tuesday,summer,0,81.0,58.0,10.0
14965,2020-09-15 13:00:00,2024.3821638997397,2020,9,15,13,Tuesday,summer,0,79.0,56.0,13.0
14966,2020-09-15 14:00:00,2026.9559916178384,2020,9,15,14,Tuesday,summer,0,79.0,60.0,10.0
14967,2020-09-15 15:00:00,1984.6874217393663,2020,9,15,15,Tuesday,summer,0,79.0,62.0,9.0
14968,2020-09-15 16:00:00,2060.2564625379773,2020,9,15,16,Tuesday,summer,0,80.0,54.0,8.0
14969,2020-09-15 17:00:00,2461.251046278212,2020,9,15,17,Tuesday,summer,0,79.0,44.0,7.0
14970,2020-09-15 18:00:00,2247.2605300564237,2020,9,15,18,Tuesday,summer,0,77.0,47.0,6.0
14971,2020-09-15 19:00:00,2338.2671579318576,2020,9,15,19,Tuesday,summer,0,75.0,52.0,7.0
14972,2020-09-15 20:00:00,2236.205576985677,2020,9,15,20,Tuesday,summer,0,74.0,50.0,5.0
14973,2020-09-15 21:00:00,2353.114750434028,2020,9,15,21,Tuesday,summer,0,73.0,46.0,5.0
14974,2020-09-15 22:00:00,2193.5941246202256,2020,9,15,22,Tuesday,summer,0,72.0,50.0,4.0
14975,2020-09-15 23:00:00,2463.026384548611,2020,9,15,23,Tuesday,summer,0,68.77229225132719,65.00816720193615,1.5
14976,2020-09-16 00:00:00,2748.6681277126736,2020,9,16,0,Wednesday,summer,0,68.0,68.0,0.0
14977,2020-09-16 01:00:00,3032.997858886719,2020,9,16,1,Wednesday,summer,0,66.0,70.0,0.0
14978,2020-09-16 02:00:00,3310.4985107421876,2020,9,16,2,Wednesday,summer,0,65.0,70.0,5.0
14979,2020-09-16 03:00:00,3471.585104437934,2020,9,16,3,Wednesday,summer,0,64.0,70.0,0.0
14980,2020-09-16 04:00:00,3579.4923307291665,2020,9,16,4,Wednesday,summer,0,63.5,68.0,0.0
14981,2020-09-16 05:00:00,3767.8566281467015,2020,9,16,5,Wednesday,summer,0,62.0,65.0,3.0
14982,2020-09-16 06:00:00,3714.321277126736,2020,9,16,6,Wednesday,summer,0,68.0,55.0,0.0
14983,2020-09-16 07:00:00,3265.0172667100696,2020,9,16,7,Wednesday,summer,0,74.0,46.0,3.0
14984,2020-09-16 08:00:00,2970.0530143229166,2020,9,16,8,Wednesday,summer,0,78.0,54.0,7.0
14985,2020-09-16 09:00:00,2699.2237787543404,2020,9,16,9,Wednesday,summer,0,81.0,49.0,6.0
14986,2020-09-16 10:00:00,3518.312875434028,2020,9,16,10,Wednesday,summer,0,82.0,47.0,7.5
14987,2020-09-16 11:00:00,2335.5185991753474,2020,9,16,11,Wednesday,summer,0,85.0,35.0,13.0
14988,2020-09-16 12:00:00,2286.6444346788194,2020,9,16,12,Wednesday,summer,0,87.0,31.0,10.0
14989,2020-09-16 13:00:00,2271.810667046441,2020,9,16,13,Wednesday,summer,0,86.0,36.0,11.0
14990,2020-09-16 14:00:00,2221.2738248697915,2020,9,16,14,Wednesday,summer,0,86.0,40.0,8.0
14991,2020-09-16 15:00:00,2169.6266430664064,2020,9,16,15,Wednesday,summer,0,83.0,43.0,10.0
14992,2020-09-16 16:00:00,2017.9005292113068,2020,9,16,16,Wednesday,summer,0,81.0,48.0,9.0
14993,2020-09-16 17:00:00,1942.984803873698,2020,9,16,17,Wednesday,summer,0,81.0,41.0,7.0
14994,2020-09-16 18:00:00,1940.4080448404948,2020,9,16,18,Wednesday,summer,0,77.0,50.0,3.0
14995,2020-09-16 19:00:00,1998.59945827908,2020,9,16,19,Wednesday,summer,0,77.0,42.0,3.0
14996,2020-09-16 20:00:00,2093.722336561415,2020,9,16,20,Wednesday,summer,0,74.0,48.0,5.0
14997,2020-09-16 21:00:00,2465.6725716145834,2020,9,16,21,Wednesday,summer,0,73.0,55.0,5.0
14998,2020-09-16 22:00:00,2225.4508808051214,2020,9,16,22,Wednesday,summer,0,72.0,56.0,2.5
14999,2020-09-16 23:00:00,3674.57209798177,2020,9,16,23,Wednesday,summer,0,68.66314093485242,64.19246317987034,0.0
15000,2020-09-17 00:00:00,3963.8269165039064,2020,9,17,0,Thursday,summer,0,68.0,57.0,0.0
15001,2020-09-17 01:00:00,3812.154171278212,2020,9,17,1,Thursday,summer,0,67.0,59.0,5.0
15002,2020-09-17 02:00:00,3659.245732150608,2020,9,17,2,Thursday,summer,0,66.0,59.0,0.0
15003,2020-09-17 03:00:00,2503.2179342990453,2020,9,17,3,Thursday,summer,0,65.0,52.0,5.0
15004,2020-09-17 04:00:00,3300.9911968315973,2020,9,17,4,Thursday,summer,0,64.5,52.0,2.5
15005,2020-09-17 05:00:00,3081.1662497287325,2020,9,17,5,Thursday,summer,0,64.0,54.0,0.0
15006,2020-09-17 06:00:00,2789.8571495225697,2020,9,17,6,Thursday,summer,0,69.0,45.0,0.0
15007,2020-09-17 07:00:00,3427.8672447374133,2020,9,17,7,Thursday,summer,0,77.0,31.0,6.0
15008,2020-09-17 08:00:00,3594.849028049045,2020,9,17,8,Thursday,summer,0,80.0,51.0,7.0
15009,2020-09-17 09:00:00,3160.5348890516493,2020,9,17,9,Thursday,summer,0,82.0,40.0,7.0
15010,2020-09-17 10:00:00,2046.555042046441,2020,9,17,10,Thursday,summer,0,83.0,40.0,8.0
15011,2020-09-17 11:00:00,2651.9931922743053,2020,9,17,11,Thursday,summer,0,86.0,40.0,7.0
15012,2020-09-17 12:00:00,2859.8581740993923,2020,9,17,12,Thursday,summer,0,87.0,30.0,13.0
15013,2020-09-17 13:00:00,2160.543027072483,2020,9,17,13,Thursday,summer,0,86.0,36.0,10.0
15014,2020-09-17 14:00:00,2067.167342529297,2020,9,17,14,Thursday,summer,0,86.0,39.0,8.0
15015,2020-09-17 15:00:00,1983.510712890625,2020,9,17,15,Thursday,summer,0,84.0,41.0,8.0
15016,2020-09-17 16:00:00,2051.65528522418,2020,9,17,16,Thursday,summer,0,84.0,33.5,9.0
15017,2020-09-17 17:00:00,2314.132944878472,2020,9,17,17,Thursday,summer,0,82.0,25.0,8.0
15018,2020-09-17 18:00:00,2277.155624457466,2020,9,17,18,Thursday,summer,0,80.0,34.0,6.0
15019,2020-09-17 19:00:00,2318.851848687066,2020,9,17,19,Thursday,summer,0,79.0,31.0,7.0
15020,2020-09-17 20:00:00,2378.4287909613713,2020,9,17,20,Thursday,summer,0,77.0,36.0,5.0
15021,2020-09-17 21:00:00,2469.7598811848957,2020,9,17,21,Thursday,summer,0,74.0,48.0,0.0
15022,2020-09-17 22:00:00,2179.087803548177,2020,9,17,22,Thursday,summer,0,72.5,55.5,1.5
15023,2020-09-17 23:00:00,3336.189861653646,2020,9,17,23,Thursday,summer,0,70.85091928523411,72.15169522965607,1.5
15024,2020-09-18 00:00:00,2940.697135959201,2020,9,18,0,Friday,summer,0,70.0,71.0,3.0
15025,2020-09-18 01:00:00,3256.291845703125,2020,9,18,1,Friday,summer,0,68.0,68.0,0.0
15026,2020-09-18 02:00:00,3516.053631456163,2020,9,18,2,Friday,summer,0,67.0,66.0,0.0
15027,2020-09-18 03:00:00,3637.8923787434896,2020,9,18,3,Friday,summer,0,69.0,70.0,3.0
15028,2020-09-18 04:00:00,3741.9230710177953,2020,9,18,4,Friday,summer,0,68.5,72.5,3.0
15029,2020-09-18 05:00:00,3887.6945852322046,2020,9,18,5,Friday,summer,0,67.0,76.0,0.0
15030,2020-09-18 06:00:00,4018.300792371962,2020,9,18,6,Friday,summer,0,72.0,44.0,0.0
15031,2020-09-18 07:00:00,3788.062489420573,2020,9,18,7,Friday,summer,0,78.0,30.0,5.0
15032,2020-09-18 08:00:00,3599.1504494900173,2020,9,18,8,Friday,summer,0,81.0,44.0,5.0
15033,2020-09-18 09:00:00,2648.7301581488714,2020,9,18,9,Friday,summer,0,85.0,37.0,6.0
15034,2020-09-18 10:00:00,3076.2297547743055,2020,9,18,10,Friday,summer,0,83.0,43.0,8.5
15035,2020-09-18 11:00:00,2573.9735845269097,2020,9,18,11,Friday,summer,0,83.0,46.0,13.0
15036,2020-09-18 12:00:00,2409.0796484375,2020,9,18,12,Friday,summer,0,84.0,48.0,9.0
15037,2020-09-18 13:00:00,2232.399777560764,2020,9,18,13,Friday,summer,0,89.0,24.0,8.0
15038,2020-09-18 14:00:00,2111.3516156684027,2020,9,18,14,Friday,summer,0,82.0,51.0,11.0
15039,2020-09-18 15:00:00,2076.0185666232637,2020,9,18,15,Friday,summer,0,82.0,56.0,6.0
15040,2020-09-18 16:00:00,2062.9847733561196,2020,9,18,16,Friday,summer,0,80.5,58.5,7.0
15041,2020-09-18 17:00:00,2789.7284350585937,2020,9,18,17,Friday,summer,0,79.0,49.0,7.0
15042,2020-09-18 18:00:00,2206.7181846788194,2020,9,18,18,Friday,summer,0,78.0,43.0,6.0
15043,2020-09-18 19:00:00,2278.015199924045,2020,9,18,19,Friday,summer,0,78.0,40.0,6.0
15044,2020-09-18 20:00:00,2384.8640134006077,2020,9,18,20,Friday,summer,0,77.0,43.0,0.0
15045,2020-09-18 21:00:00,2463.703912217882,2020,9,18,21,Friday,summer,0,74.0,54.0,3.0
15046,2020-09-18 22:00:00,2113.790606825087,2020,9,18,22,Friday,summer,0,73.0,58.5,1.5
15047,2020-09-18 23:00:00,2929.0783379448785,2020,9,18,23,Friday,summer,0,71.37477278404238,68.83537416663711,0.0
15048,2020-09-19 00:00:00,2526.818185763889,2020,9,19,0,Saturday,summer,0,70.0,71.0,0.0
15049,2020-09-19 01:00:00,2755.8375610351563,2020,9,19,1,Saturday,summer,0,70.0,73.0,0.0
15050,2020-09-19 02:00:00,2964.5103979492187,2020,9,19,2,Saturday,summer,0,69.0,76.0,0.0
15051,2020-09-19 03:00:00,3103.712060818142,2020,9,19,3,Saturday,summer,0,68.0,68.0,0.0
15052,2020-09-19 04:00:00,3248.16404296875,2020,9,19,4,Saturday,summer,0,68.0,67.0,0.0
15053,2020-09-19 05:00:00,3280.4844064670137,2020,9,19,5,Saturday,summer,0,68.0,63.0,0.0
15054,2020-09-19 06:00:00,3336.1536121961803,2020,9,19,6,Saturday,summer,0,73.0,64.0,5.0
15055,2020-09-19 07:00:00,3210.1049441189234,2020,9,19,7,Saturday,summer,0,76.0,67.0,6.0
15056,2020-09-19 08:00:00,3079.282842610677,2020,9,19,8,Saturday,summer,0,77.0,66.0,7.0
15057,2020-09-19 09:00:00,2763.4429497612846,2020,9,19,9,Saturday,summer,0,79.0,60.0,8.0
15058,2020-09-19 10:00:00,2588.305072699653,2020,9,19,10,Saturday,summer,0,79.5,59.5,8.5
15059,2020-09-19 11:00:00,2429.3948586697047,2020,9,19,11,Saturday,summer,0,80.0,56.0,10.0
15060,2020-09-19 12:00:00,2268.1916257052953,2020,9,19,12,Saturday,summer,0,80.0,58.0,11.0
15061,2020-09-19 13:00:00,2144.3074634428062,2020,9,19,13,Saturday,summer,0,79.0,60.0,14.0
15062,2020-09-19 14:00:00,2060.823812391493,2020,9,19,14,Saturday,summer,0,77.0,64.0,13.0
15063,2020-09-19 15:00:00,2022.968680691189,2020,9,19,15,Saturday,summer,0,76.0,67.0,13.0
15064,2020-09-19 16:00:00,2029.174461263021,2020,9,19,16,Saturday,summer,0,75.5,69.0,11.0
15065,2020-09-19 17:00:00,2464.8728903537326,2020,9,19,17,Saturday,summer,0,73.0,76.0,7.0
15066,2020-09-19 18:00:00,2112.558399793837,2020,9,19,18,Saturday,summer,0,72.0,79.0,6.0
15067,2020-09-19 19:00:00,2173.488231608073,2020,9,19,19,Saturday,summer,0,71.0,79.0,6.0
15068,2020-09-19 20:00:00,2224.3309513346353,2020,9,19,20,Saturday,summer,0,70.0,82.0,5.0
15069,2020-09-19 21:00:00,2292.0811615668404,2020,9,19,21,Saturday,summer,0,69.0,84.0,5.0
15070,2020-09-19 22:00:00,2069.400880940755,2020,9,19,22,Saturday,summer,0,69.0,84.0,2.5
15071,2020-09-19 23:00:00,2425.2717192925347,2020,9,19,23,Saturday,summer,0,70.08691665751022,82.14924446510248,4.0
15072,2020-09-20 00:00:00,2307.101312120226,2020,9,20,0,Sunday,summer,0,70.0,80.5,1.5
15073,2020-09-20 01:00:00,2505.78630859375,2020,9,20,1,Sunday,summer,0,69.0,81.0,0.0
15074,2020-09-20 02:00:00,2717.3721006944443,2020,9,20,2,Sunday,summer,0,70.0,79.0,0.0
15075,2020-09-20 03:00:00,2877.966253797743,2020,9,20,3,Sunday,summer,0,70.0,76.0,0.0
15076,2020-09-20 04:00:00,3024.4032869466146,2020,9,20,4,Sunday,summer,0,70.0,76.0,2.5
15077,2020-09-20 05:00:00,2981.035735405816,2020,9,20,5,Sunday,summer,0,69.0,76.0,5.0
15078,2020-09-20 06:00:00,3066.3227916124133,2020,9,20,6,Sunday,summer,0,71.0,73.0,5.0
15079,2020-09-20 07:00:00,2820.311389702691,2020,9,20,7,Sunday,summer,0,71.5,71.0,1.5
15080,2020-09-20 08:00:00,2659.1699338107637,2020,9,20,8,Sunday,summer,0,75.0,64.0,7.0
15081,2020-09-20 09:00:00,2305.0466710069445,2020,9,20,9,Sunday,summer,0,75.0,64.0,7.0
15082,2020-09-20 10:00:00,2329.4531003146703,2020,9,20,10,Sunday,summer,0,75.0,64.0,6.5
15083,2020-09-20 11:00:00,2080.5324182128907,2020,9,20,11,Sunday,summer,0,75.0,64.0,10.0
15084,2020-09-20 12:00:00,2018.318422173394,2020,9,20,12,Sunday,summer,0,76.0,62.0,9.0
15085,2020-09-20 13:00:00,2012.9941659884985,2020,9,20,13,Sunday,summer,0,75.0,62.0,9.0
15086,2020-09-20 14:00:00,2050.5646864149307,2020,9,20,14,Sunday,summer,0,75.0,62.0,7.0
15087,2020-09-20 15:00:00,2056.7950568305123,2020,9,20,15,Sunday,summer,0,74.0,64.0,6.0
15088,2020-09-20 16:00:00,2012.782835150825,2020,9,20,16,Sunday,summer,0,73.5,65.0,6.0
15089,2020-09-20 17:00:00,2013.6407321506076,2020,9,20,17,Sunday,summer,0,71.0,73.0,6.0
15090,2020-09-20 18:00:00,2028.9311695692272,2020,9,20,18,Sunday,summer,0,70.0,73.0,5.0
15091,2020-09-20 19:00:00,2029.6556994628909,2020,9,20,19,Sunday,summer,0,69.0,76.0,0.0
15092,2020-09-20 20:00:00,2066.6232703993055,2020,9,20,20,Sunday,summer,0,69.0,76.0,1.5
15093,2020-09-20 21:00:00,2176.8871320258245,2020,9,20,21,Sunday,summer,0,69.0,76.0,0.0
15094,2020-09-20 22:00:00,2186.8660715060764,2020,9,20,22,Sunday,summer,0,69.0,76.0,0.0
15095,2020-09-20 23:00:00,2844.002815483941,2020,9,20,23,Sunday,summer,0,69.00319909079676,75.7835868019175,2.5
15096,2020-09-21 00:00:00,2959.671885579427,2020,9,21,0,Monday,summer,0,69.0,76.0,5.0
15097,2020-09-21 01:00:00,3152.144963107639,2020,9,21,1,Monday,summer,0,69.0,78.0,3.0
15098,2020-09-21 02:00:00,3052.2584225802952,2020,9,21,2,Monday,summer,0,69.0,78.0,5.0
15099,2020-09-21 03:00:00,2631.181842447917,2020,9,21,3,Monday,summer,0,68.0,78.0,0.0
15100,2020-09-21 04:00:00,2917.438318142361,2020,9,21,4,Monday,summer,0,68.0,78.0,0.0
15101,2020-09-21 05:00:00,2303.787514919705,2020,9,21,5,Monday,summer,0,69.0,76.0,0.0
15102,2020-09-21 06:00:00,2748.660935872396,2020,9,21,6,Monday,summer,0,69.0,76.0,3.0
15103,2020-09-21 07:00:00,2519.795911187066,2020,9,21,7,Monday,summer,0,70.0,73.0,3.0
15104,2020-09-21 08:00:00,3042.2847539605036,2020,9,21,8,Monday,summer,0,71.66666666666667,69.33333333333333,1.6666666666666667
15105,2020-09-21 09:00:00,2512.789133300781,2020,9,21,9,Monday,summer,0,75.0,62.0,8.0
15106,2020-09-21 10:00:00,1981.426903889974,2020,9,21,10,Monday,summer,0,75.0,62.0,8.5
15107,2020-09-21 11:00:00,2284.597757703993,2020,9,21,11,Monday,summer,0,75.0,60.0,9.0
15108,2020-09-21 12:00:00,2359.4362849934896,2020,9,21,12,Monday,summer,0,75.0,62.0,11.0
15109,2020-09-21 13:00:00,2088.4645747884115,2020,9,21,13,Monday,summer,0,75.0,62.0,10.0
15110,2020-09-21 14:00:00,2008.8765037706164,2020,9,21,14,Monday,summer,0,75.0,62.0,11.0
15111,2020-09-21 15:00:00,2005.5337580023872,2020,9,21,15,Monday,summer,0,73.0,66.0,13.0
15112,2020-09-21 16:00:00,2111.5328123643662,2020,9,21,16,Monday,summer,0,73.0,67.5,10.0
15113,2020-09-21 17:00:00,2186.76369547526,2020,9,21,17,Monday,summer,0,71.0,73.0,9.0
15114,2020-09-21 18:00:00,2413.6512413194446,2020,9,21,18,Monday,summer,0,70.0,76.0,5.0
15115,2020-09-21 19:00:00,2475.323873155382,2020,9,21,19,Monday,summer,0,69.0,78.0,5.0
15116,2020-09-21 20:00:00,2362.490246582031,2020,9,21,20,Monday,summer,0,69.0,78.0,3.0
15117,2020-09-21 21:00:00,2293.674167480469,2020,9,21,21,Monday,summer,0,68.0,79.5,3.0
15118,2020-09-21 22:00:00,2268.957083861325,2020,9,21,22,Monday,summer,0,68.0,79.0,3.0
15119,2020-09-21 23:00:00,2327.028977322049,2020,9,21,23,Monday,summer,0,68.16665286308941,78.00146672985166,1.0
15120,2020-09-22 00:00:00,2542.1488533528645,2020,9,22,0,Tuesday,summer,0,69.0,78.0,3.0
15121,2020-09-22 01:00:00,2790.1021826171873,2020,9,22,1,Tuesday,summer,0,69.0,78.0,5.0
15122,2020-09-22 02:00:00,2956.0813042534724,2020,9,22,2,Tuesday,summer,0,69.0,78.0,3.0
15123,2020-09-22 03:00:00,3114.825304797242,2020,9,22,3,Tuesday,summer,0,69.0,78.0,5.0
15124,2020-09-22 04:00:00,3160.4014615885417,2020,9,22,4,Tuesday,summer,0,69.0,77.0,2.5
15125,2020-09-22 05:00:00,3281.3090589735243,2020,9,22,5,Tuesday,summer,0,68.0,78.0,3.0
15126,2020-09-22 06:00:00,3083.030686577691,2020,9,22,6,Tuesday,summer,0,69.0,76.0,3.0
15127,2020-09-22 07:00:00,2795.621398111979,2020,9,22,7,Tuesday,summer,0,71.0,71.0,5.0
15128,2020-09-22 08:00:00,2605.35004421658,2020,9,22,8,Tuesday,summer,0,72.0,70.0,6.0
15129,2020-09-22 09:00:00,2427.1577134874133,2020,9,22,9,Tuesday,summer,0,74.0,67.0,7.0
15130,2020-09-22 10:00:00,2985.345299207899,2020,9,22,10,Tuesday,summer,0,74.5,65.5,8.5
15131,2020-09-22 11:00:00,2292.2796614583335,2020,9,22,11,Tuesday,summer,0,77.0,58.0,9.0
15132,2020-09-22 12:00:00,2336.6722781032986,2020,9,22,12,Tuesday,summer,0,78.0,58.0,11.0
15133,2020-09-22 13:00:00,2082.3780820041234,2020,9,22,13,Tuesday,summer,0,77.0,60.0,10.0
15134,2020-09-22 14:00:00,2005.8361317274305,2020,9,22,14,Tuesday,summer,0,75.0,64.0,11.0
15135,2020-09-22 15:00:00,1975.561454128689,2020,9,22,15,Tuesday,summer,0,75.0,64.0,10.0
15136,2020-09-22 16:00:00,1990.3204134114585,2020,9,22,16,Tuesday,summer,0,74.0,67.5,8.5
15137,2020-09-22 17:00:00,2179.300267198351,2020,9,22,17,Tuesday,summer,0,71.0,76.0,8.0
15138,2020-09-22 18:00:00,2248.1588053385417,2020,9,22,18,Tuesday,summer,0,70.0,79.0,7.0
15139,2020-09-22 19:00:00,2341.373180609809,2020,9,22,19,Tuesday,summer,0,70.0,76.0,5.0
15140,2020-09-22 20:00:00,2370.9338283962675,2020,9,22,20,Tuesday,summer,0,69.0,78.0,7.0
